,DEPTH,RHOB,VP,GR,NPHI
12162,2770.4414,2.2088,3148.200441410527,78.3145,0.2308
12163,2770.5664,2.1934,3150.4746566489725,78.3334,0.2416
12164,2770.6914,2.1854,3154.520882689655,77.859,0.2533
12165,2770.8164,2.1859,3160.1743913062387,76.6968,0.2614
12166,2770.9414,2.1977,3166.733791807124,74.9788,0.2612
12167,2771.0664,2.2166,3173.3860193617975,73.7349,0.2527
12168,2771.1914,2.2334,3179.1911718425613,73.4433,0.2477
12169,2771.3164,2.2454,3183.471183414389,73.8935,0.2469
12170,2771.4414,2.251,3185.8481084088644,74.8778,0.2494
12171,2771.5664,2.2492,3186.248243623627,76.1187,0.253
12172,2771.6914,2.2377,3197.5225494577426,77.1845,0.2538
12173,2771.8164,2.22,3181.502595877617,77.6079,0.2525
12174,2771.9414,2.2186,3176.8530907468667,77.6511,0.2537
12175,2772.0664,2.2499,3170.9707198855144,77.364,0.2569
12176,2772.1914,2.318,3164.002394119568,76.7637,0.2595
12177,2772.3164,2.2904833333333334,3156.081386541104,75.8392,0.2574
12178,2772.4414,2.2840033333333336,3147.325747214941,74.4763,0.2449
12179,2772.5664,2.2758333333333334,3137.9052548205145,72.8624,0.2312
12180,2772.6914,2.2682599999999997,3127.9170119683376,71.3523,0.2242
12181,2772.8164,2.3483,3117.5141105333587,70.4507,0.2278
12182,2772.9414,2.2661,3107.09164710685,70.5617,0.2412
12183,2773.0664,2.2185,3097.3568699894977,71.7761,0.2572
12184,2773.1914,2.2098,3089.1903118937853,73.0409,0.2622
12185,2773.3164,2.2111,3083.4590461609,73.5748,0.2574
12186,2773.4414,2.2147,3080.376507028505,73.3804,0.2472
12187,2773.5664,2.217,3068.133089332198,72.7609,0.2365
12188,2773.6914,2.2165,3081.2268449996686,72.2573,0.2298
12189,2773.8164,2.2116,3084.230079749801,72.8266,0.2286
12190,2773.9414,2.2017,3088.156865018576,74.1265,0.2301
12191,2774.0664,2.19,3092.3695597671103,74.4924,0.2306
12192,2774.1914,2.189,3096.2545790453282,73.3405,0.2281
12193,2774.3164,2.2145,3099.216928509777,70.8741,0.2227
12194,2774.4414,2.282,3100.803015460065,68.188,0.2162
12195,2774.5664,2.3752,3100.8816559466004,67.0864,0.2156
12196,2774.6914,2.285616666666667,3079.2575433222646,67.1879,0.2231
12197,2774.8164,2.2810366666666666,3080.7016479934505,67.889,0.2359
12198,2774.9414,2.275096666666667,3079.0895673616506,68.645,0.2498
12199,2775.0664,2.2690466666666667,3079.0491314414553,69.0604,0.2598
12200,2775.1914,2.3132,3084.3833864262842,69.0473,0.2605
12201,2775.3164,2.2716,3092.6328776908344,69.1278,0.2539
12202,2775.4414,2.2406,3100.589091582328,69.408,0.2466
12203,2775.5664,2.2158,3107.9080352882156,69.9659,0.2418
12204,2775.6914,2.197,3114.679049082764,70.7865,0.2408
12205,2775.8164,2.1892,3120.9586503696924,71.7217,0.243
12206,2775.9414,2.1999,3126.474510206175,71.8957,0.2457
12207,2776.0664,2.2172,3129.6815590085644,71.4973,0.2468
12208,2776.1914,2.2379,3129.05182954059,71.2548,0.2465
12209,2776.3164,2.2592,3162.418507032147,71.8392,0.2449
12210,2776.4414,2.2778,3179.7485272762374,73.7004,0.2424
12211,2776.5664,2.2901,3196.054680296359,76.7683,0.2398
12212,2776.6914,2.2948,3210.427080937056,79.4009,0.238
12213,2776.8164,2.2931,3222.109139510421,81.1047,0.2381
12214,2776.9414,2.2866,3230.707587092627,82.0678,0.2405
12215,2777.0664,2.278,3236.169748091624,82.573,0.2442
12216,2777.1914,2.2708,3238.616836720616,82.8794,0.2473
12217,2777.3164,2.2676,3238.54812544001,72.32232666666667,0.2465
12218,2777.4414,2.265,3236.5289133983188,71.65781333333332,0.2436
12219,2777.5664,2.2635,3233.0954261119446,71.02776333333334,0.242
12220,2777.6914,2.2646,3228.7509954801603,79.8149,0.2422
12221,2777.8164,2.27,3223.9528660846613,77.7958,0.2434
12222,2777.9414,2.2815,3219.11304520757,76.346,0.2429
12223,2778.0664,2.2961,3214.6175618047564,76.4242,0.2368
12224,2778.1914,2.3084,3210.844111685008,77.8744,0.2277
12225,2778.3164,2.3115,3208.0916566483147,68.67956666666666,0.2203
12226,2778.4414,2.3019,3206.598925025455,68.25928666666667,0.2187
12227,2778.5664,2.2808,3206.5859119053525,67.79270000000001,0.2251
12228,2778.6914,2.2521,3208.167165717233,67.33783000000001,0.2365
12229,2778.8164,2.2234,3211.3170883290336,66.94845000000002,0.2448
12230,2778.9414,2.2051,3215.634203630162,66.62421666666667,0.2473
12231,2779.0664,2.2066,3220.299804441069,74.6635,0.2445
12232,2779.1914,2.2335,3224.118337476411,71.2592,0.2384
12233,2779.3164,2.286,3253.646742350247,68.0173,0.2338
12234,2779.4414,2.3473,3223.615362721052,65.551,0.2337
12235,2779.5664,2.27061,3217.408855192473,63.5089,0.2316
12236,2779.6914,2.2654666666666667,3207.220805082717,61.9148,0.2252
12237,2779.8164,2.2594666666666665,3193.5337127557673,60.9594,0.2149
12238,2779.9414,2.3259,3176.9854401609377,60.9699,0.204
12239,2780.0664,2.2874,3158.452208997967,62.6208,0.1996
12240,2780.1914,2.2663,3139.205933631981,65.4397,0.2029
12241,2780.3164,2.2556,3120.627581749335,67.6331,0.2082
12242,2780.4414,2.2502,3103.861459962241,68.1973,0.2118
12243,2780.5664,2.2461,3089.767265022047,66.9461,0.2127
12244,2780.6914,2.242,3078.8201968783183,64.744,0.213
12245,2780.8164,2.2379,3071.0774725609563,63.325,0.2199
12246,2780.9414,2.2325,3066.4380280404835,62.8584,0.2285
12247,2781.0664,2.2263,3051.231253897878,63.0744,0.2351
12248,2781.1914,2.2203,3064.565445249068,63.7593,0.2369
12249,2781.3164,2.216,3066.282493687561,64.726,0.2328
12250,2781.4414,2.216,3069.1124052268856,65.7803,0.2239
12251,2781.5664,2.2175,3072.653944055172,66.5698,0.2177
12252,2781.6914,2.218,3076.580721261477,67.201,0.2189
12253,2781.8164,2.218,3080.6194627088244,67.534,0.228
12254,2781.9414,2.218,3084.4928136036324,67.5659,0.242
12255,2782.0664,2.2183,3087.9612324958553,67.5262,0.2552
12256,2782.1914,2.2273,3090.811285197445,68.2442,0.2594
12257,2782.3164,2.2511,3092.812658615076,69.4317,0.254
12258,2782.4414,2.2846,3098.527691058084,70.4093,0.2416
12259,2782.5664,2.3192,3093.7527307705054,70.543,0.2265
12260,2782.6914,2.3446,3092.590827052864,69.422,0.2135
12261,2782.8164,2.3488,3090.3565709078225,67.1779,0.2069
12262,2782.9414,2.3266,3087.224986306348,65.1157,0.2083
12263,2783.0664,2.2928,3083.4781245949966,64.1215,0.2155
12264,2783.1914,2.2592,3079.4015480898274,64.3923,0.2246
12265,2783.3164,2.2327,3075.3162676763595,65.6686,0.2316
12266,2783.4414,2.2144,3071.58900530864,67.284,0.2334
12267,2783.5664,2.2045,3068.5715813530287,68.2449,0.2327
12268,2783.6914,2.2044,3091.5067748423567,68.3701,0.2339
12269,2783.8164,2.2127,3066.7531957922697,67.8018,0.2358
12270,2783.9414,2.2273,3048.1371661724775,66.789,0.2376
12271,2784.0664,2.2447,3037.069586557978,65.7071,0.2397
12272,2784.1914,2.2595,3068.5944390789696,65.0876,0.2445
12273,2784.3164,2.2663,3070.5666077222495,65.7675,0.2527
12274,2784.4414,2.2631,3072.7761547846826,67.1664,0.2579
12275,2784.5664,2.2565,3045.7796266521705,68.7623,0.2587
12276,2784.6914,2.2528,3050.489199186536,70.126,0.2556
12277,2784.8164,2.2556,3054.962258988234,70.9205,0.2506
12278,2784.9414,2.2622,3059.012444801285,70.6038,0.2497
12279,2785.0664,2.2644,3092.9349044388673,69.9771,0.2524
12280,2785.1914,2.2607,3099.0850358379307,69.9971,0.2522
12281,2785.3164,2.2527,3105.150246021259,70.8522,0.2479
12282,2785.4414,2.244,3110.5045966634157,72.4026,0.2415
12283,2785.5664,2.239,3114.7271115249982,74.281,0.2368
12284,2785.6914,2.2406,3117.7957062080604,75.922,0.2381
12285,2785.8164,2.2429,3119.812144669337,76.9484,0.2395
12286,2785.9414,2.2431,3120.945143521939,77.3836,0.239
12287,2786.0664,2.2392,3091.607118405104,77.2643,0.2384
12288,2786.1914,2.2306,3096.6577837561604,76.6005,0.2406
12289,2786.3164,2.2183,3097.8191272036897,75.2138,0.2472
12290,2786.4414,2.2118,3093.9356627853745,73.9469,0.2539
12291,2786.5664,2.2122,3122.20972488657,73.0853,0.2546
12292,2786.6914,2.2189,3123.037856882969,72.4831,0.2501
12293,2786.8164,2.2298,3124.0197231373963,72.1267,0.2444
12294,2786.9414,2.2412,3125.0553935215307,72.3111,0.2438
12295,2787.0664,2.2485,3126.1594174913207,74.1289,0.2499
12296,2787.1914,2.2513,3127.2702193500472,77.0561,0.2552
12297,2787.3164,2.253,3128.2477010503417,67.71561,0.2537
12298,2787.4414,2.2558,3128.880730293257,67.28787666666666,0.2457
12299,2787.5664,2.2608,3128.982488097536,66.80905,0.2354
12300,2787.6914,2.2666,3128.512205940957,66.33949333333334,0.2321
12301,2787.8164,2.267,3127.519041163248,65.95162,0.2386
12302,2787.9414,2.256,3126.0768012692,74.5195,0.2462
12303,2788.0664,2.2448,3102.9596208036746,72.0789,0.2503
12304,2788.1914,2.249,3117.291147629509,69.3532,0.2494
12305,2788.3164,2.2842,3138.453364415828,66.4732,0.245
12306,2788.4414,2.2449000000000003,3115.763946486989,64.2646,0.242
12307,2788.5664,2.2404300000000004,3112.0795756718794,62.6144,0.243
12308,2788.6914,2.23462,3108.4467566073267,61.325,0.2457
12309,2788.8164,2.2286933333333336,3105.6957441033064,60.2097,0.247
12310,2788.9414,2.224056666666667,3105.0188819558844,59.23,0.2448
12311,2789.0664,2.2595,3107.54406767349,58.7762,0.2414
12312,2789.1914,2.2122,3114.0271821602205,59.433,0.2407
12313,2789.3164,2.1898,3124.6194964452798,60.7442,0.2405
12314,2789.4414,2.1864,3135.1380263030674,62.6589,0.2388
12315,2789.5664,2.1963,3154.977360872074,64.9227,0.2343
12316,2789.6914,2.2146,3171.739299147305,67.054,0.226
12317,2789.8164,2.2351,3187.5771887179303,67.9967,0.2172
12318,2789.9414,2.2528,3201.584368505136,67.4942,0.2136
12319,2790.0664,2.2637,3213.1621910514173,66.4268,0.2145
12320,2790.1914,2.2659,3222.0272218947334,75.94996666666665,0.2162
12321,2790.3164,2.2591,3228.289239491065,76.60243999999997,0.2152
12322,2790.4414,2.2443,3232.477401712156,76.82465666666666,0.2094
12323,2790.5664,2.2255,3235.1983220096126,67.0328,0.2052
12324,2790.6914,2.2092,3236.925060935741,67.405,0.2061
12325,2790.8164,2.1971,3237.9153439966376,67.2818,0.2116
12326,2790.9414,2.1915,3238.3716607220713,67.0374,0.22
12327,2791.0664,2.1941,3238.531573378706,67.1404,0.2292
12328,2791.1914,2.2048,3238.651700723488,67.4301,0.2361
12329,2791.3164,2.2132,3238.944829719257,67.6241,0.2429
12330,2791.4414,2.2155,3239.485470379319,67.9144,0.2497
12331,2791.5664,2.2113,3240.2801056445383,68.357,0.2547
12332,2791.6914,2.2035,3241.312528037828,69.0361,0.2563
12333,2791.8164,2.197,3242.5538097621557,70.103,0.2536
12334,2791.9414,2.197,3243.969932613884,71.6142,0.2474
12335,2792.0664,2.2035,3245.463384404186,72.5682,0.2425
12336,2792.1914,2.2149,3246.8129139225916,72.6283,0.2382
12337,2792.3164,2.2292,3247.646429881172,72.116,0.2345
12338,2792.4414,2.2437,3247.418805477135,71.7311,0.2317
12339,2792.5664,2.2568,3226.803643493248,72.2825,0.2295
12340,2792.6914,2.2692,3240.80623413331,73.7285,0.2278
12341,2792.8164,2.2968,3232.973069961008,75.6969,0.2264
12342,2792.9414,2.346,3221.794089280838,78.0114,0.2237
12343,2793.0664,2.2403133333333334,3207.5385524161097,81.0141,0.2189
12344,2793.1914,2.2326400000000004,3190.829118334748,70.50355666666665,0.2128
12345,2793.3164,2.2233799999999997,3172.6535671304105,69.74853666666667,0.2094
12346,2793.4414,2.2142899999999996,3154.6139726227557,68.68907333333333,0.2142
12347,2793.5664,2.206906666666667,3137.8919815014337,67.35679333333333,0.2251
12348,2793.6914,2.2017499999999997,3123.200986274568,65.92726333333333,0.2385
12349,2793.8164,2.2605,3111.0033732069855,64.65266666666666,0.2506
12350,2793.9414,2.245,3101.493431169155,63.757586666666654,0.2585
12351,2794.0664,2.2309,3094.5521852359643,72.1645,0.26
12352,2794.1914,2.2075,3089.7534280773884,63.0514,0.259
12353,2794.3164,2.1813,3086.660855336456,58.185,0.2571
12354,2794.4414,2.1625,3084.887865802903,56.8707,0.2543
12355,2794.5664,2.1621,3105.3875621485045,57.7231,0.249
12356,2794.6914,2.181,3091.84232415654,59.3764,0.2402
12357,2794.8164,2.202,3083.0200244578164,60.681,0.2336
12358,2794.9414,2.2115,3077.6034677563484,61.5017,0.2318
12359,2795.0664,2.2054,3074.69449762841,62.1899,0.235
12360,2795.1914,2.1851,3073.519431842589,63.1084,0.242
12361,2795.3164,2.1589,3073.5690206830627,64.2547,0.2495
12362,2795.4414,2.1501,3074.356457913694,64.7455,0.2515
12363,2795.5664,2.1572,3075.591128009372,64.3749,0.2494
12364,2795.6914,2.1747,3077.4884947567593,63.1695,0.2466
12365,2795.8164,2.1963,3080.0541232607748,61.5072,0.2452
12366,2795.9414,2.2159,3083.0480906950206,60.0469,0.2462
12367,2796.0664,2.2257,3085.8135593563525,59.841,0.2482
12368,2796.1914,2.2241,3087.579683968796,60.9172,0.2483
12369,2796.3164,2.2145,3088.3618003690226,62.6173,0.2463
12370,2796.4414,2.1999,3088.430645581305,64.348,0.2442
12371,2796.5664,2.1849,3087.9957205728597,65.5326,0.2441
12372,2796.6914,2.175,3086.988666862473,65.674,0.248
12373,2796.8164,2.1815,3083.937119250628,64.5343,0.2557
12374,2796.9414,2.1976,3079.3135393819757,63.0239,0.2647
12375,2797.0664,2.2133,3104.9831895359207,62.0366,0.2736
12376,2797.1914,2.2217,3103.1883640830497,62.3176,0.2816
12377,2797.3164,2.2199,3073.5845175238687,64.3228,0.288
12378,2797.4414,2.21,3078.271724135145,67.9396,0.2906
12379,2797.5664,2.2039,3084.143072668603,71.5108,0.2872
12380,2797.6914,2.2042,3089.329043949963,73.7415,0.2806
12381,2797.8164,2.212,3093.4897670240894,74.233,0.2733
12382,2797.9414,2.2271,3096.758461983937,73.1622,0.2669
12383,2798.0664,2.2484,3099.583264690987,71.3085,0.2611
12384,2798.1914,2.2714,3101.551386234729,70.3083,0.2532
12385,2798.3164,2.2865,3102.4195411716923,69.8499,0.2466
12386,2798.4414,2.2891,3102.9533029960603,69.605,0.2445
12387,2798.5664,2.2798,3104.403914726669,69.6306,0.2483
12388,2798.6914,2.2616,3108.2566636821416,70.2343,0.2572
12389,2798.8164,2.2378,3116.4178371978414,72.046,0.2673
12390,2798.9414,2.2208,3129.177112656536,75.1098,0.269
12391,2799.0664,2.216,3144.319953124049,77.4537,0.2643
12392,2799.1914,2.2228,3120.489365485782,77.6206,0.2585
12393,2799.3164,2.2378,3120.0990305784903,74.9892,0.2566
12394,2799.4414,2.2552,3118.121419337834,70.0044,0.2627
12395,2799.5664,2.2602,3114.906436438755,65.0001,0.2748
12396,2799.6914,2.2528,3110.9840412553112,61.8646,0.2835
12397,2799.8164,2.2385,3106.8549326828293,60.465,0.2852
12398,2799.9414,2.2223,3124.9775725444883,60.7211,0.2789
12399,2800.0664,2.2087,3100.6143244719647,62.5865,0.2663
12400,2800.1914,2.2014,3078.1069642170064,66.2854,0.2543
12401,2800.3164,2.1994,3094.0796451320693,71.0991,0.2477
12402,2800.4414,2.202,3092.2739454245325,75.1361,0.2445
12403,2800.5664,2.2074,3090.957912336241,67.25278333333333,0.2426
12404,2800.6914,2.2134,3090.054260529633,66.65244,0.2408
12405,2800.8164,2.2182,3089.469768194198,74.6692,0.2394
12406,2800.9414,2.2206,3089.107655846104,71.6276,0.2439
12407,2801.0664,2.2252,3088.89590729153,70.2282,0.2557
12408,2801.1914,2.2317,3088.7990993612984,70.608,0.2708
12409,2801.3164,2.238,3088.74381525961,72.4407,0.2823
12410,2801.4414,2.2404,3088.580449718211,64.22788,0.2851
12411,2801.5664,2.2322,3088.064902887153,63.81160333333334,0.2795
12412,2801.6914,2.2135,3088.558956212989,63.35931666666668,0.2746
12413,2801.8164,2.1984,3084.494677216167,62.91096333333334,0.2716
12414,2801.9414,2.1942,3080.830254944402,62.498439999999995,0.2691
12415,2802.0664,2.2041,3075.8236859815675,70.0962,0.2656
12416,2802.1914,2.2262,3069.5952945129015,66.3941,0.2607
12417,2802.3164,2.2475,3062.3956269825194,64.3764,0.2573
12418,2802.4414,2.2551,3054.6298912128477,63.6836,0.2569
12419,2802.5664,2.2505,3046.7650284995457,63.2596,0.2575
12420,2802.6914,2.2385,3039.2228104292794,62.6059,0.2557
12421,2802.8164,2.2244,3032.374860375446,61.6536,0.2497
12422,2802.9414,2.213,3026.5109286419984,60.867,0.2396
12423,2803.0664,2.2064,3021.8077491913764,60.3884,0.2317
12424,2803.1914,2.1979,3018.264129870146,59.9072,0.226
12425,2803.3164,2.1856,3015.763776206393,59.5888,0.2225
12426,2803.4414,2.1706,3043.4591589348693,59.5683,0.2213
12427,2803.5664,2.1556,3029.607254358788,59.9904,0.2221
12428,2803.6914,2.145,3019.3284569725884,61.2192,0.2242
12429,2803.8164,2.1403,3012.143444437417,62.3298,0.2268
12430,2803.9414,2.1384,3007.6107946387956,62.5019,0.2315
12431,2804.0664,2.1376,3005.517016965197,61.7116,0.237
12432,2804.1914,2.137,3005.4162570538047,60.372,0.2405
12433,2804.3164,2.137,3006.625822062597,59.2645,0.2387
12434,2804.4414,2.1362,3008.4271492783923,59.5058,0.2323
12435,2804.5664,2.1347,3010.212798737449,60.3737,0.2273
12436,2804.6914,2.1364,3011.8338985462565,61.0408,0.2253
12437,2804.8164,2.1433,3013.24820841238,61.1429,0.2252
12438,2804.9414,2.1548,3044.932437401187,60.7988,0.225
12439,2805.0664,2.1663,3049.3044761734286,61.0113,0.2243
12440,2805.1914,2.1716,3053.3332620650817,62.6455,0.2254
12441,2805.3164,2.1695,3056.9830487866116,64.3829,0.231
12442,2805.4414,2.1645,3060.264636073057,65.2748,0.2392
12443,2805.5664,2.1612,3063.2037401485504,64.8991,0.2468
12444,2805.6914,2.1621,3065.804458236734,63.4426,0.25
12445,2805.8164,2.1646,3068.0741549410673,61.7639,0.2497
12446,2805.9414,2.1636,3070.0662961343064,60.8328,0.2509
12447,2806.0664,2.1594,3071.860118136473,60.454,0.2535
12448,2806.1914,2.1537,3073.5387783238516,60.5339,0.2553
12449,2806.3164,2.1488,3075.1469817902052,61.1095,0.2548
12450,2806.4414,2.148,3076.657333833598,62.5216,0.2531
12451,2806.5664,2.1535,3078.0271369493344,64.4204,0.2531
12452,2806.6914,2.1587,3079.2191462566184,65.5436,0.2547
12453,2806.8164,2.161,3080.19902193218,65.3763,0.2559
12454,2806.9414,2.1602,3080.9393484320526,64.0703,0.2542
12455,2807.0664,2.1583,3081.4191000536907,62.325,0.2486
12456,2807.1914,2.1616,3081.601979841862,61.2427,0.2436
12457,2807.3164,2.1691,3081.4500200241523,61.5928,0.2455
12458,2807.4414,2.1752,3080.9270282584384,62.78,0.2501
12459,2807.5664,2.1766,3052.643070109637,63.9715,0.2526
12460,2807.6914,2.173,3068.0157346528754,64.4401,0.2501
12461,2807.8164,2.168,3085.3325235347706,63.827,0.2435
12462,2807.9414,2.1761,3102.4290146327166,62.2361,0.2412
12463,2808.0664,2.1951,3070.9100652050524,60.7859,0.2453
12464,2808.1914,2.2182,3067.240745124474,59.9212,0.2513
12465,2808.3164,2.2367,3063.091133958023,59.6862,0.255
12466,2808.4414,2.2425,3058.5390974187217,59.86,0.2533
12467,2808.5664,2.2294,3053.7037884964716,60.1866,0.2473
12468,2808.6914,2.2045,3048.800099439978,60.8596,0.2427
12469,2808.8164,2.1827,3044.045825025285,61.7132,0.2398
12470,2808.9414,2.1705,3039.5546380654655,62.355,0.2378
12471,2809.0664,2.17,3035.370703442772,62.3552,0.2371
12472,2809.1914,2.1781,3031.4865412283903,61.3514,0.239
12473,2809.3164,2.1838,3027.8824462981324,59.7793,0.243
12474,2809.4414,2.1837,3024.570298111388,58.8193,0.2461
12475,2809.5664,2.1792,3021.5747358833883,58.4739,0.2462
12476,2809.6914,2.1729,3018.8971331099715,58.2761,0.244
12477,2809.8164,2.1677,3016.545997088712,57.6275,0.2413
12478,2809.9414,2.1652,3014.54871419191,56.2441,0.2396
12479,2810.0664,2.1627,3012.9588917737465,55.8191,0.236
12480,2810.1914,2.1608,3011.878168529204,56.9543,0.2315
12481,2810.3164,2.16,3011.386941196749,59.3814,0.228
12482,2810.4414,2.1591,3036.4432968123324,62.4346,0.2265
12483,2810.5664,2.1556,3029.7879446646207,65.1696,0.2269
12484,2810.6914,2.1466,3024.3615898140138,66.4964,0.2262
12485,2810.8164,2.1348,3019.89085591316,66.9842,0.2223
12486,2810.9414,2.125,3016.265866815237,67.191,0.219
12487,2811.0664,2.1194,3013.447807439894,67.3531,0.2198
12488,2811.1914,2.1194,3011.3726741641412,67.3857,0.2276
12489,2811.3164,2.1276,3009.909594086831,66.5923,0.2421
12490,2811.4414,2.1397,3009.095405502261,65.351,0.256
12491,2811.5664,2.1514,3008.670657169481,64.5325,0.2635
12492,2811.6914,2.1608,3008.5162329586506,64.3571,0.2648
12493,2811.8164,2.1672,3008.4330880262783,64.921,0.2613
12494,2811.9414,2.1711,3008.1718052978563,66.1409,0.2545
12495,2812.0664,2.1728,3007.3437202459945,67.0525,0.2448
12496,2812.1914,2.1737,3005.9764492396303,66.8294,0.2354
12497,2812.3164,2.1745,3004.4593747412496,65.8437,0.2296
12498,2812.4414,2.175,3003.0059616762055,64.7703,0.2288
12499,2812.5664,2.1742,3001.7283573711243,64.2083,0.2328
12500,2812.6914,2.1701,3000.58771353838,64.3428,0.2384
12501,2812.8164,2.1628,2999.3800493992385,65.178,0.2421
12502,2812.9414,2.1517,2998.135018374397,66.2115,0.2436
12503,2813.0664,2.1389,2997.082564314855,66.8188,0.2447
12504,2813.1914,2.1282,2996.6435232977233,66.848,0.2467
12505,2813.3164,2.1234,2997.365504531942,66.5147,0.2497
12506,2813.4414,2.1275,3000.2480520042996,66.0101,0.2515
12507,2813.5664,2.136,3006.035741054874,65.4146,0.2532
12508,2813.6914,2.1417,3014.4432180961535,64.8353,0.2556
12509,2813.8164,2.1476,3024.841811094262,64.2473,0.2569
12510,2813.9414,2.1597,3067.177429196366,63.7184,0.2548
12511,2814.0664,2.185,3085.745578243677,63.501,0.2476
12512,2814.1914,2.2229,3105.2567019460444,64.1384,0.2394
12513,2814.3164,2.2523,3124.3966746625274,65.3749,0.2375
12514,2814.4414,2.2608,3141.785301934657,66.5584,0.2411
12515,2814.5664,2.2459,3156.1975622787145,67.1843,0.2463
12516,2814.6914,2.2137,3166.7955363443084,66.9417,0.2486
12517,2814.8164,2.1801,3173.730120846408,65.7817,0.2439
12518,2814.9414,2.1606,3177.6288362157356,64.7621,0.2384
12519,2815.0664,2.1522,3179.2164695003344,64.5777,0.238
12520,2815.1914,2.1496,3179.2028268193635,65.0161,0.2434
12521,2815.3164,2.1488,3178.207381481618,65.7578,0.2529
12522,2815.4414,2.1478,3176.9069168045753,66.5608,0.263
12523,2815.5664,2.1421,3175.643200402658,67.3538,0.2659
12524,2815.6914,2.133,3174.6399861502146,68.1558,0.2614
12525,2815.8164,2.22204,3174.0388053620836,68.6292,0.2513
12526,2815.9414,2.223943333333333,3173.895092864249,68.5669,0.2395
12527,2816.0664,2.2261533333333334,3174.1879700418244,67.8781,0.2313
12528,2816.1914,2.2284533333333334,3174.8602564995967,66.5886,0.2327
12529,2816.3164,2.2305833333333336,3175.8482647504525,66.0196,0.2426
12530,2816.4414,2.232396666666667,3177.076959373138,66.8615,0.253
12531,2816.5664,2.2338733333333334,3178.462251416131,68.5848,0.2583
12532,2816.6914,2.2352366666666663,3179.879955720167,70.3762,0.2557
12533,2816.8164,2.237103333333333,3181.1563044908494,71.363,0.2461
12534,2816.9414,2.1405,3181.9545047473057,70.9388,0.2376
12535,2817.0664,2.1808,3181.591025489586,70.0973,0.2361
12536,2817.1914,2.2402,3179.2604582483164,69.238,0.2367
12537,2817.3164,2.3089,3174.205242648189,68.5936,0.2341
12538,2817.4414,2.249963333333333,3165.7773624413517,68.1741,0.2238
12539,2817.5664,2.245836666666667,3153.557776876369,67.5802,0.2059
12540,2817.6914,2.2388800000000004,3137.6100223272056,66.5911,0.1886
12541,2817.8164,2.2303200000000003,3118.7507512857583,65.7608,0.23924666666666666
12542,2817.9414,2.2212699999999996,3098.0991275739793,65.0053,0.24218666666666666
12543,2818.0664,2.2126333333333337,3077.1231680762016,64.2204,0.2448233333333333
12544,2818.1914,2.205053333333333,3057.459657360076,63.3455,0.1997
12545,2818.3164,2.2897,3040.6022097790415,62.5423,0.2077
12546,2818.4414,2.2355,3027.651168482801,62.3815,0.2165
12547,2818.5664,2.1947,3018.683076470331,63.2925,0.2273
12548,2818.6914,2.1659,3013.2332397124983,65.3721,0.238
12549,2818.8164,2.1464,3017.367683279348,68.3981,0.2451
12550,2818.9414,2.134,3010.0989877479515,71.824,0.2462
12551,2819.0664,2.1332,3010.9680357829734,73.9704,0.2446
12552,2819.1914,2.1431,3012.507556743474,74.6983,0.2447
12553,2819.3164,2.158,3014.3535439416123,74.1988,0.2471
12554,2819.4414,2.1717,3016.276244911351,72.9473,0.2504
12555,2819.5664,2.1788,3018.1836337561194,71.527,0.2525
12556,2819.6914,2.1772,2993.682622497407,70.4217,0.2502
12557,2819.8164,2.1733,3003.1923698419578,69.4461,0.2467
12558,2819.9414,2.1698,3011.3012714053825,68.6686,0.2451
12559,2820.0664,2.1665,3018.4314455593008,68.1029,0.2459
12560,2820.1914,2.1642,3025.1840618058604,67.6741,0.2487
12561,2820.3164,2.1653,3032.1117345111616,67.217,0.2526
12562,2820.4414,2.1808,3040.3292493040058,66.4887,0.2579
12563,2820.5664,2.218,3048.4816601022962,65.7846,0.2603
12564,2820.6914,2.2635,3055.651350982861,65.6453,0.2583
12565,2820.8164,2.2999,3028.4989446465183,66.5281,0.2534
12566,2820.9414,2.3109,3027.402136153248,68.6852,0.2492
12567,2821.0664,2.2888,3026.1454189715027,71.9172,0.2491
12568,2821.1914,2.2523,3053.4779394233256,74.925,0.2554
12569,2821.3164,2.2232,3041.6490368111386,77.048,0.2637
12570,2821.4414,2.2064,3027.476735211998,78.2749,0.2692
12571,2821.5664,2.2001,3012.962261856867,78.8437,0.2685
12572,2821.6914,2.1966,3000.109255947313,79.153,0.2608
12573,2821.8164,2.1884,3025.7266654589575,79.4796,0.2497
12574,2821.9414,2.185,3027.0368734072376,79.5262,0.2427
12575,2822.0664,2.189,3028.380793601698,79.4858,0.2412
12576,2822.1914,2.1969,3029.6092155802253,79.5921,0.2428
12577,2822.3164,2.2026,3030.630072283822,79.99,0.2438
12578,2822.4414,2.2001,3031.421709829456,80.5324,0.2398
12579,2822.5664,2.1883,3032.0162035064413,80.2936,0.2324
12580,2822.6914,2.179,3005.368842962576,78.9593,0.2285
12581,2822.8164,2.1779,3009.044904664217,76.9784,0.2305
12582,2822.9414,2.1875,3013.5431476497724,74.9361,0.237
12583,2823.0664,2.2063,3019.780154456603,73.4275,0.2442
12584,2823.1914,2.2243,3028.52055578519,73.0082,0.2467
12585,2823.3164,2.234,3038.495585807594,73.1242,0.2453
12586,2823.4414,2.2334,3048.4481218739156,73.3964,0.2437
12587,2823.5664,2.2259,3057.100989646177,73.5526,0.2422
12588,2823.6914,2.2174,3063.1626551429576,73.3293,0.2404
