,DEPTH,RHOB,VP,GR,NPHI
18280,3585.125,2.1582,3011.2401529039466,56.5143,0.2618
18281,3585.25,2.1415,3017.208864708074,57.3464,0.2614
18282,3585.375,2.1249,3023.8142382495657,58.9219,0.2542
18283,3585.5,2.1134,3031.312044508327,57.6564,0.2558
18284,3585.625,2.1077,3039.102044865516,57.2345,0.2654
18285,3585.75,2.1038,3046.9803039807725,56.9249,0.2728
18286,3585.875,2.1005,3054.13741979936,57.2527,0.272
18287,3586.0,2.0973,3062.057059848501,58.0975,0.263
18288,3586.125,2.094,3069.021125015687,57.9652,0.254
18289,3586.25,2.0932,3075.686934087696,56.9474,0.2524
18290,3586.375,2.0962,3084.3002531024044,55.9367,0.2501
18291,3586.5,2.1013,3096.1252923705874,54.9504,0.2467
18292,3586.625,2.1076,3117.95668678862,53.9823,0.244
18293,3586.75,2.1146,3143.7915694386857,53.2652,0.2456
18294,3586.875,2.1195,3174.5529908163653,54.2443,0.2579
18295,3587.0,2.1275,3210.8006731933488,54.2368,0.2605
18296,3587.125,2.1317,3252.4722277549595,54.1865,0.2638
18297,3587.25,2.133,3295.2706032015576,54.1606,0.2641
18298,3587.375,2.133,3334.8066724666437,54.1383,0.2618
18299,3587.5,2.1331,3373.182216702918,54.1748,0.2647
18300,3587.625,2.1347,3390.2623703628255,55.6086,0.2565
18301,3587.75,2.1343,3407.248849670012,56.0598,0.2557
18302,3587.875,2.1321,3437.954020986991,56.2873,0.2531
18303,3588.0,2.1291,3470.8971726893524,56.7733,0.2525
18304,3588.125,2.127,3501.1093082858233,57.7668,0.2572
18305,3588.25,2.2271733333333334,3533.2538979422216,59.1766,0.2523
18306,3588.375,2.2403366666666664,3562.4302857502857,58.3789,0.2558
18307,3588.5,2.25237,3588.6023108935165,57.9091,0.2582
18308,3588.625,2.2633333333333336,3614.566213310423,57.6271,0.2623
18309,3588.75,2.2737133333333333,3642.7765198262173,57.1973,0.2174633333333334
18310,3588.875,2.2844300000000004,3672.1494811369857,56.4643,0.21380333333333337
18311,3589.0,2.2961300000000002,3704.619585553462,56.9444,0.20971666666666666
18312,3589.125,2.3088433333333334,3741.6394449044633,57.4239,0.20565666666666668
18313,3589.25,2.322486666666667,3783.786684306581,58.2142,0.20155
18314,3589.375,2.3367166666666668,3829.6142944361263,59.1941,0.19740333333333332
18315,3589.5,2.350913333333333,3874.1669088022013,59.1925,0.19333999999999998
18316,3589.625,2.364573333333333,3917.0504830714403,54.8266,0.1892
18317,3589.75,2.377136666666666,3955.396974444437,54.5989,0.18554666666666667
18318,3589.875,2.3879266666666665,3981.4929474930113,54.9508,0.18254666666666666
18319,3590.0,2.396333333333333,3992.167127065258,55.4501,0.18026
18320,3590.125,2.4017766666666662,3996.8263626442954,56.6861,0.17869
18321,3590.25,2.404486666666666,3996.575116048346,59.117,0.17756333333333332
18322,3590.375,2.405083333333333,3982.637200128286,56.6617,0.17671666666666666
18323,3590.5,2.40433,3963.736506241138,54.7726,0.17636666666666667
18324,3590.625,2.4025066666666666,3945.728114995709,54.6666,0.17632333333333336
18325,3590.75,2.39974,3917.6327312417584,55.4803,0.2239
18326,3590.875,2.39575,3887.9726048790053,56.6605,0.2047
18327,3591.0,2.319,3855.574766383689,59.2317,0.184
18328,3591.125,2.3848,3824.8422021732486,59.4414,0.1751
18329,3591.25,2.4531,3792.4901038956773,59.2636,0.1667
18330,3591.375,2.3644333333333334,3774.341078092127,58.9704,0.1603
18331,3591.5,2.3522299999999996,3755.6485208990175,59.2641,0.1535
18332,3591.625,2.3390066666666667,3725.6849526681785,60.3833,0.19586666666666666
18333,3591.75,2.32539,3695.8150552676802,58.8549,0.2001466666666666
18334,3591.875,2.311983333333333,3669.165193513798,58.5761,0.20437333333333327
18335,3592.0,2.299163333333333,3640.891268296076,58.4446,0.20869999999999994
18336,3592.125,2.287386666666666,3615.714343232093,57.7559,0.21272999999999995
18337,3592.25,2.2772033333333335,3592.1726587648604,56.32,0.21674333333333332
18338,3592.375,2.2685333333333335,3570.74941054687,61.50867,0.22057666666666662
18339,3592.5,2.2606299999999995,3550.064452581835,61.812540000000006,0.22445666666666667
18340,3592.625,2.2522466666666663,3527.4735566981067,62.133606666666665,0.22867666666666667
18341,3592.75,2.2426166666666663,3499.2377068700207,62.47035333333333,0.23324999999999999
18342,3592.875,2.231826666666666,3467.1024059785577,62.807646666666656,0.23799666666666666
18343,3593.0,2.220273333333333,3428.5052853945913,63.13468999999999,0.24293
18344,3593.125,2.2087133333333338,3384.6073113433063,63.442436666666666,0.24795333333333333
18345,3593.25,2.1977933333333337,3342.061497137025,63.76390333333334,0.25270333333333334
18346,3593.375,2.18793,3301.5639437824857,64.06667333333334,0.25716333333333335
18347,3593.5,2.17939,3263.6985079042574,64.33936666666666,0.26109333333333334
18348,3593.625,2.1723866666666667,3240.4811263182046,64.57942,0.2642833333333333
18349,3593.75,2.2624,3231.5786982996174,64.70094666666667,0.26714333333333334
18350,3593.875,2.1813,3227.753597865108,64.79502333333333,0.2207
18351,3594.0,2.1251,3227.533169444428,64.85595,0.2332
18352,3594.125,2.0985,3231.6566911783043,60.2879,0.244
18353,3594.25,2.0939,3239.5330289051326,62.0189,0.2506
18354,3594.375,2.0983,3249.8159441753387,64.9769,0.2528
18355,3594.5,2.0999,3259.29256068895,66.3205,0.2577
18356,3594.625,2.1054,3269.327836275018,67.2017,0.2572
18357,3594.75,2.1148,3281.014172913669,68.0582,0.2564
18358,3594.875,2.1259,3293.885360643805,63.743343333333335,0.2589
18359,3595.0,2.1364,3308.151438106791,63.32482,0.2642
18360,3595.125,2.1446,3325.003339476917,62.84572666666668,0.2688
18361,3595.25,2.1528,3340.5122172832284,62.35197000000001,0.2794
18362,3595.375,2.1582,3354.2477940944486,61.863540000000015,0.2726
18363,3595.5,2.1621,3367.452456603249,61.3521,0.2726
18364,3595.625,2.1647,3381.6568585018767,60.88164666666667,0.2729
18365,3595.75,2.1686,3392.9439538947713,64.0887,0.2684
18366,3595.875,2.1817,3399.815404069938,63.8512,0.2758
18367,3596.0,2.1948,3408.541803968857,63.6136,0.2768
18368,3596.125,2.2011,3418.8379316030514,63.7522,0.2813
18369,3596.25,2.1982,3415.2527209722152,63.966,0.2849
18370,3596.375,2.1912,3429.630890356545,63.8996,0.2863
18371,3596.5,2.1893,3449.5726495902954,63.3201,0.2874
18372,3596.625,2.1926,3465.808072026405,62.7398,0.2915
18373,3596.75,2.206,3486.64442438694,62.4056,0.2913
18374,3596.875,2.217,3514.5013513616736,62.7378,0.2872
18375,3597.0,2.2224,3544.1384048911154,63.1952,0.2833
18376,3597.125,2.221,3573.9414015259144,63.4042,0.2804
18377,3597.25,2.212,3603.3792104989457,63.6126,0.273
18378,3597.375,2.1931,3630.3861802389238,61.0923,0.2771
18379,3597.5,2.2800799999999994,3658.405411490734,60.6835,0.2767
18380,3597.625,2.2878299999999996,3685.797256992771,60.6036,0.276
18381,3597.75,2.2951799999999998,3708.817371516028,60.1287,0.2698
18382,3597.875,2.3022,3729.0946301084905,59.2628,0.253
18383,3598.0,2.2152,3742.442744277751,58.3969,0.2448
18384,3598.125,2.2869,3750.1542587110685,59.9465,0.2492
18385,3598.25,2.354,3750.8936584908056,59.9093,0.2657
18386,3598.375,2.3845,3740.9053431441885,59.1272,0.22542333333333336
18387,3598.5,2.3661,3729.136102507006,58.2614,0.22377666666666665
18388,3598.625,2.3143,3713.992216495263,63.19570666666666,0.22225666666666666
18389,3598.75,2.256,3696.8985905882273,63.61643333333333,0.2613
18390,3598.875,2.2191,3677.6742678260493,64.02055,0.2557
18391,3599.0,2.1968,3647.224376094885,64.34716666666667,0.2569
18392,3599.125,2.1842,3641.4933593407736,64.50818666666666,0.2606
18393,3599.25,2.2810200000000003,3620.33963955578,64.78991333333333,0.2609
18394,3599.375,2.2811833333333333,3598.697199812487,65.11713,0.2535
18395,3599.5,2.28194,3580.0951755333695,65.46782,0.2507
18396,3599.625,2.2832999999999997,3562.9620278023253,65.87541000000002,0.2477
18397,3599.75,2.2852866666666665,3549.0833821119245,66.27389666666667,0.2472
18398,3599.875,2.2877766666666663,3535.8027827217975,66.51051000000001,0.2474
18399,3600.0,2.2904433333333336,3523.583255815808,66.75067333333335,0.2417
18400,3600.125,2.2118,3499.6119739834758,67.00145666666667,0.2368
18401,3600.25,2.298,3472.587380243534,67.31478000000001,0.2216
18402,3600.375,2.2911033333333335,3448.7879479806143,67.54161333333333,0.2064
18403,3600.5,2.2861233333333333,3422.649457986512,67.65552,0.1891
18404,3600.625,2.278706666666667,3392.931675691106,67.73378666666666,0.23489000000000002
18405,3600.75,2.2698066666666663,3359.6519897776393,64.5661,0.23962333333333333
18406,3600.875,2.2607766666666667,3328.637943435387,67.5074,0.24472333333333335
18407,3601.0,2.252396666666667,3299.959337997263,69.6289,0.24963999999999997
18408,3601.125,2.2448233333333336,3270.3846986811905,71.4607,0.25422666666666666
18409,3601.25,2.237836666666667,3241.0773446580356,67.49766333333332,0.2583733333333333
18410,3601.375,2.2313033333333334,3210.8533278375608,67.32990333333333,0.26208
18411,3601.5,2.2251233333333333,3180.9762630748,67.10369999999999,0.26536
18412,3601.625,2.2193466666666666,3150.1340143551465,71.6515,0.2681033333333333
18413,3601.75,2.2141566666666668,3123.507197367975,70.4822,0.27052000000000004
18414,3601.875,2.278,3100.7470455218454,70.2432,0.2726166666666667
18415,3602.0,2.2291,3085.056232889562,69.5663,0.27433
18416,3602.125,2.181,3080.20364245655,67.2089,0.233
18417,3602.25,2.1607,3106.726450085975,69.6716,0.2419
18418,3602.375,2.1503,3080.2004151398723,69.5264,0.2459
18419,3602.5,2.1484,3084.989018329774,68.6007,0.2465
18420,3602.625,2.1524,3102.0532783756967,65.9085,0.2479
18421,3602.75,2.1603,3070.4754028342954,68.80788666666668,0.2535
18422,3602.875,2.1718,3053.826701346168,64.3659,0.2585
18423,3603.0,2.1818,3083.3038288402204,65.7715,0.2561
18424,3603.125,2.1922,3057.584952131255,66.9209,0.2572
18425,3603.25,2.2006,3051.298223131726,68.4978,0.2631
18426,3603.375,2.206,3044.9102655761953,69.102,0.2706
18427,3603.5,2.21,3039.349418592989,64.99,0.273
18428,3603.625,2.215,3033.627200893081,65.2853,0.268
18429,3603.75,2.2219,3028.1613666423323,65.6976,0.2677
18430,3603.875,2.2283,3023.017662381831,66.1398,0.2765
18431,3604.0,2.2346,3048.896375534407,65.6792,0.2913
18432,3604.125,2.2425,3015.482553670337,69.03320333333335,0.3047
18433,3604.25,2.2531,3012.048413669887,69.06842333333334,0.3096
18434,3604.375,2.2646,3007.3370573963225,69.14075333333332,0.3115
18435,3604.5,2.2697,3005.266700925073,69.24008333333335,0.3143
18436,3604.625,2.2667,3001.9370343479936,65.2098,0.3148
18437,3604.75,2.2544,2998.4386264664495,67.7929,0.3121
18438,3604.875,2.2331,2997.4102005330146,68.2269,0.3088
18439,3605.0,2.2126,2996.842359221313,68.3604,0.3047
18440,3605.125,2.1962,3001.74018205436,68.4941,0.2939
18441,3605.25,2.191,3000.3823736839613,70.1011,0.2835
18442,3605.375,2.1964,2981.0136424407146,72.4971,0.2745
18443,3605.5,2.2093,3028.493473536949,74.7614,0.266
18444,3605.625,2.229,3031.9307669352434,70.71222333333336,0.2603
18445,3605.75,2.2471,3005.580613689977,70.63355333333334,0.2701
18446,3605.875,2.2645,3003.651482922299,70.56696000000001,0.2772
18447,3606.0,2.2772,3000.648942708523,70.50646333333336,0.2929
18448,3606.125,2.2811,2997.1113376346925,75.1682,0.3127
18449,3606.25,2.2734,2994.2657431267444,75.1113,0.3183
18450,3606.375,2.2504,2991.3023710606853,73.9297,0.3224
18451,3606.5,2.2261,2979.0498902892555,72.7466,0.3097
18452,3606.625,2.2056,2986.855150373543,69.5728,0.2916
18453,3606.75,2.193,2985.616851426732,66.8944,0.2766
18454,3606.875,2.1892,2984.992155820095,66.6473,0.2713
18455,3607.0,2.19,2984.869383815145,66.7958,0.2778
18456,3607.125,2.194,2985.0215291810428,66.9445,0.2788
18457,3607.25,2.1993,2984.714590013075,70.83706000000002,0.2864
18458,3607.375,2.2073,2984.2721653550907,71.04992999999999,0.295
18459,3607.5,2.2176,2983.951528431405,71.30940000000001,0.3029
18460,3607.625,2.2288,2983.9793615268154,71.64583999999999,0.3104
18461,3607.75,2.237,2984.4204891515133,71.98485666666667,0.3047
18462,3607.875,2.2387,2958.2956024469995,72.30369666666667,0.3062
18463,3608.0,2.2358,2979.911990919481,72.60077666666668,0.3108
18464,3608.125,2.2323,3003.547497043752,72.87271333333334,0.3165
18465,3608.25,2.2321,2987.6435494414245,73.12183666666667,0.3177
18466,3608.375,2.237,2988.6369219479116,68.6817,0.303
18467,3608.5,2.2592,2991.2833364162807,70.0919,0.3005
18468,3608.625,2.2819,2994.5907682129587,72.6519,0.3006
18469,3608.75,2.2994,2997.2693990073235,74.6102,0.3042
18470,3608.875,2.3021,2999.8916972740362,76.0378,0.3038
18471,3609.0,2.2836,3002.2535902817303,77.806,0.2915
18472,3609.125,2.2566,3005.730895296131,73.20938666666667,0.2792
18473,3609.25,2.2362,3030.598304535358,76.4671,0.2713
18474,3609.375,2.2255,3008.017432290001,75.3568,0.2729
18475,3609.5,2.2251,2994.7385744533476,75.1041,0.2829
18476,3609.625,2.23,2986.8033854358055,74.4732,0.295
18477,3609.75,2.2298,3011.8116047158896,73.6596,0.2989
18478,3609.875,2.2241,3013.260010444572,72.846,0.2939
18479,3610.0,2.2137,3015.830344837099,71.4512,0.2817
18480,3610.125,2.2056,3019.6568822806507,70.7015,0.2702
18481,3610.25,2.2026,3025.1565715470074,70.8015,0.2689
18482,3610.375,2.2035,3033.2408164155454,71.4246,0.2804
18483,3610.5,2.2002,3042.824444605515,72.0485,0.2828
18484,3610.625,2.1885,3053.6713097738307,72.4583,0.2884
18485,3610.75,2.1745,3065.733326931746,72.1575,0.2812
18486,3610.875,2.165,3078.426028423993,71.7636,0.275
18487,3611.0,2.1631,3091.6160766674166,71.5569,0.2748
18488,3611.125,2.1675,3105.069729322361,71.4736,0.2738
18489,3611.25,2.1765,3118.288538860564,73.449,0.2697
18490,3611.375,2.189,3131.37559658697,73.9764,0.2669
18491,3611.5,2.2072,3144.2430967929004,73.9289,0.2655
18492,3611.625,2.2256,3156.6870618705298,73.8338,0.2627
18493,3611.75,2.2386,3166.4441184949014,73.9405,0.2596
18494,3611.875,2.2476,3174.740640518643,74.0472,0.2686
18495,3612.0,2.2543,3180.445905028866,73.4827,0.2682
18496,3612.125,2.2615,3182.5727008344775,73.1758,0.2686
18497,3612.25,2.271,3188.051084125639,72.8513,0.2651
18498,3612.375,2.2815,3199.1939038982305,72.4206,0.26
18499,3612.5,2.2904,3190.530572254317,72.0947,0.2604
18500,3612.625,2.3076,3154.815751721797,72.9169,0.2653
18501,3612.75,2.3036,3172.5016549467296,72.8431,0.266
18502,3612.875,2.2899,3140.474409460988,72.6299,0.2686
18503,3613.0,2.2692,3145.8183971333183,72.3259,0.2734
18504,3613.125,2.2475,3145.2116707002947,72.3017,0.2778
18505,3613.25,2.24,3144.681001587112,73.8369,0.277
18506,3613.375,2.2392,3145.0679400954,73.3491,0.2762
18507,3613.5,2.2421,3145.70448256622,72.6973,0.2735
18508,3613.625,2.2494,3145.549669770211,72.3177,0.277
18509,3613.75,2.2595,3143.568154919177,72.2006,0.2846
18510,3613.875,2.2701,3140.0362621128997,71.9555,0.2901
18511,3614.0,2.2799,3135.541854028278,70.6876,0.2999
18512,3614.125,2.2847,3129.0402786295963,70.3971,0.2915
18513,3614.25,2.2843,3121.436142896645,69.9077,0.2863
18514,3614.375,2.2823,3112.3915884168905,69.2646,0.2831
18515,3614.5,2.2808,3102.0828305418395,74.11276333333335,0.2819
18516,3614.625,2.28,3089.9073485992785,74.27582666666669,0.29
18517,3614.75,2.2858,3076.377106871609,74.57549,0.295
18518,3614.875,2.2935,3062.2167817656123,74.88646333333334,0.294
18519,3615.0,2.3046,3048.4586958931736,75.18920666666668,0.2939
18520,3615.125,2.3165,3034.9921839066465,75.42447666666666,0.2953
18521,3615.25,2.3248,3021.448411952378,72.297,0.2977
18522,3615.375,2.3231,3008.5858589665027,74.0489,0.31
18523,3615.5,2.3102,2998.187800074453,75.0673,0.3095
18524,3615.625,2.2974,2988.9057476071644,75.8704,0.3056
18525,3615.75,2.2843,2981.5544997638676,76.6085,0.3022
18526,3615.875,2.271,2976.674898559673,77.6329,0.3001
18527,3616.0,2.2596,2973.2530147390803,73.88326333333335,0.2971
18528,3616.125,2.2497,2970.572871507489,78.0759,0.2996
18529,3616.25,2.2534,2997.4716208867126,77.2782,0.2987
18530,3616.375,2.2689,2989.2815426575776,76.5776,0.3049
18531,3616.5,2.2905,2991.2705539444437,75.8131,0.3192
18532,3616.625,2.3109,2964.9906219341833,75.3643,0.28407666666666664
18533,3616.75,2.3224,2963.9201415645443,71.16959333333334,0.2812433333333333
18534,3616.875,2.3246,2961.4151121686255,70.75587666666667,0.27809
18535,3617.0,2.319,2960.8073153700243,70.33439,0.3201
18536,3617.125,2.3059,2961.135512964013,69.92276,0.3059
18537,3617.25,2.2845,2960.8626964915475,69.58366,0.3011
18538,3617.375,2.2554,2977.8420415022083,69.28619333333333,0.2953
18539,3617.5,2.2325,2959.6428231574573,69.02479,0.3003
18540,3617.625,2.222,2971.5364247191274,68.77155666666667,0.2954
18541,3617.75,2.2211,2976.0219335159827,68.46326666666667,0.2863
18542,3617.875,2.2233,2971.029537765119,68.04396000000001,0.2793
18543,3618.0,2.2231,2963.504558041131,67.66313666666667,0.2774
18544,3618.125,2.2181,2957.156162682397,67.28854666666666,0.2741
18545,3618.25,2.2076,2962.7387604431146,66.96899,0.2788
18546,3618.375,2.197,2967.373416225764,66.60797666666666,0.2788
18547,3618.5,2.1894,2973.1484254595043,66.16204,0.2727
18548,3618.625,2.1875,2979.5169473028773,65.57602,0.2657
18549,3618.75,2.1929,2985.753345046357,65.00680333333334,0.2648
18550,3618.875,2.2028,2989.555756402782,64.45453333333333,0.2623
18551,3619.0,2.2097,2962.087610932513,63.94686666666667,0.2699
18552,3619.125,2.2158,2968.4369835304337,67.9697,0.2752
18553,3619.25,2.2197,2968.6133420080214,66.9471,0.2763
18554,3619.375,2.2208,2974.622023914087,66.9341,0.2732
18555,3619.5,2.22,2972.7884521603432,66.2742,0.265
18556,3619.625,2.2118,2944.6060478421196,64.3726,0.2675
18557,3619.75,2.2036,2947.111530960625,63.4572,0.268
18558,3619.875,2.1986,2951.394940797806,62.8179,0.2703
18559,3620.0,2.197,2952.8302800732395,62.5814,0.2696
18560,3620.125,2.198,2958.789536679574,63.1989,0.2602
18561,3620.25,2.2062,2962.965843264162,59.26245666666668,0.2536
18562,3620.375,2.2151,2942.7713456372544,58.76948,0.2508
18563,3620.5,2.2259,2938.40018883241,58.27208666666666,0.2461
18564,3620.625,2.2316,2933.401412153427,57.780483333333336,0.2461
18565,3620.75,2.2294,2927.8226544817776,57.31953666666666,0.2502
18566,3620.875,2.2229,2922.2131997176343,56.87734666666666,0.2472
18567,3621.0,2.2205,2917.449413927885,56.39347666666665,0.2529
18568,3621.125,2.22,2913.721245683267,55.91335666666666,0.2547
18569,3621.25,2.2171,2910.57990181307,55.450983333333326,0.2545
18570,3621.375,2.211,2907.6722863735363,55.02381333333334,0.257
18571,3621.5,2.2033,2903.7680001543636,54.65822333333333,0.2645
18572,3621.625,2.1983,2899.802648582791,54.45002333333333,0.2678
18573,3621.75,2.1000066666666664,2895.129480323188,54.216783333333325,0.2665
18574,3621.875,2.095313333333333,2889.9511036394033,53.98864666666666,0.2619
18575,3622.0,2.09047,2883.6446516342053,53.76084333333333,0.2558
18576,3622.125,2.085543333333333,2876.5445739449815,53.45002333333332,0.2544
18577,3622.25,2.0806799999999996,2869.0466971661913,57.0789,0.2662
18578,3622.375,2.076003333333333,2860.9833444825344,57.9731,0.2695
18579,3622.5,2.1563,2853.203103105465,57.4622,0.2782
18580,3622.625,2.1162,2847.8481246999972,56.6755,0.2754
18581,3622.75,2.0796,2843.666073119865,55.3861,0.267
18582,3622.875,2.0564,2869.0839263526486,53.337,0.261
18583,3623.0,2.0474,2841.5175597826774,51.2852,0.2495
18584,3623.125,2.0501,2843.3584103035746,51.082,0.2545
18585,3623.25,2.0565,2845.995920624769,51.2103,0.2615
18586,3623.375,2.0643,2848.788116784573,51.4271,0.2607
18587,3623.5,2.0715,2851.0298798880226,51.1364,0.2545
18588,3623.625,2.0761,2852.9707890743684,49.7786,0.2525
18589,3623.75,2.0769,2854.884709423322,49.678,0.2459
18590,3623.875,2.0742,2833.103438019356,49.6274,0.2535
18591,3624.0,2.0719,2840.8243610009245,49.6236,0.2565
18592,3624.125,2.0707,2843.800877958211,49.6414,0.256
18593,3624.25,2.07,2844.554609755665,49.8527,0.2565
18594,3624.375,2.07,2845.1945336419985,50.8276,0.259
18595,3624.5,2.0684,2848.630078094334,51.8988,0.2598
18596,3624.625,2.0693,2853.438308907165,52.4268,0.2575
18597,3624.75,2.0727,2859.1931784603694,52.7854,0.2564
18598,3624.875,2.0771,2868.4980006154847,53.4241,0.2583
18599,3625.0,2.0796,2879.4894007771222,54.5533,0.2622
18600,3625.125,2.0764,2851.374890313745,55.0042,0.2638
18601,3625.25,2.0687,2842.3529236229556,56.6218,0.2647
18602,3625.375,2.0633,2840.5066688535835,51.60756,0.2595
18603,3625.5,2.0603,2840.4881390049904,51.49599,0.2543
18604,3625.625,2.059,2841.2480610905623,56.3191,0.2513
18605,3625.75,2.059,2846.682606096832,52.7223,0.244
18606,3625.875,2.0623,2849.8419403608864,55.5179,0.2448
18607,3626.0,2.0676,2848.33991684866,56.336,0.2457
18608,3626.125,2.0742,2861.923460448556,51.324436666666664,0.2465
18609,3626.25,2.0816,2874.7204739893446,55.709,0.2485
18610,3626.375,2.0884,2867.0571558379133,52.8569,0.2522
18611,3626.5,2.0917,2880.910095378162,52.4028,0.2539
18612,3626.625,2.095,2868.6032876000672,52.3955,0.2502
18613,3626.75,2.0954,2865.965345138202,52.428,0.2461
18614,3626.875,2.0926,2868.1605944093453,51.7647,0.2448
18615,3627.0,2.0869,2867.426672712597,50.4483,0.2477
18616,3627.125,2.0787,2859.957776213934,49.4146,0.2542
18617,3627.25,2.0722,2864.766659680195,47.9885,0.2591
18618,3627.375,2.0676,2869.0623211542515,52.81354666666667,0.2566
18619,3627.5,2.0625,2862.310470534542,52.928126666666664,0.2555
18620,3627.625,2.0571,2853.326118886716,53.039603333333325,0.2563
18621,3627.75,2.0523,2850.8095064395748,53.17729666666666,0.2569
18622,3627.875,2.0482,2873.123862759568,53.335460000000005,0.256
18623,3628.0,2.0472,2873.9538006508087,53.50411666666667,0.2591
18624,3628.125,2.0482,2874.921246726571,53.69844666666666,0.2594
18625,3628.25,2.0498,2875.769525115903,53.91171333333333,0.2619
18626,3628.375,2.0519,2876.584885717595,49.1479,0.2655
18627,3628.5,2.0551,2877.5779877431128,52.2373,0.2638
18628,3628.625,2.0567,2857.558044147772,52.2578,0.2614
18629,3628.75,2.057,2863.7061882548583,52.224,0.2589
18630,3628.875,2.057,2863.302661800555,52.1805,0.257
18631,3629.0,2.057,2861.1175254712675,52.6813,0.259
18632,3629.125,2.0575,2860.0302329967544,53.8434,0.2661
18633,3629.25,2.0599,2859.568719245329,54.492,0.2718
18634,3629.375,2.0632,2870.7539119673143,53.992,0.2736
18635,3629.5,2.0683,2888.820227807359,54.1432,0.2684
18636,3629.625,2.0745,2898.3054231972833,54.5178,0.2589
18637,3629.75,2.0795,2906.347527840578,55.7807,0.2502
18638,3629.875,2.0808,2882.6803100357947,58.6127,0.2485
18639,3630.0,2.0792,2881.999235916842,57.9771,0.2534
18640,3630.125,2.0812,2880.597574392193,57.3243,0.2605
18641,3630.25,2.0874,2878.768905385245,56.6683,0.2652
18642,3630.375,2.0924,2877.035728087532,56.1491,0.2681
18643,3630.5,2.091,2901.2987309673663,56.0128,0.2691
18644,3630.625,2.082,2895.5218209108352,56.6149,0.265
18645,3630.75,2.0746,2873.4575670072772,56.6223,0.2634
18646,3630.875,2.0736,2855.140939798491,56.6298,0.2585
18647,3631.0,2.0777,2855.336190543104,54.1237,0.2592
18648,3631.125,2.0837,2864.5889624981323,51.0553,0.2622
18649,3631.25,2.0883,2864.9093718629806,50.82,0.2593
18650,3631.375,2.0908,2867.407789979313,51.4476,0.2536
18651,3631.5,2.0888,2865.1598257215774,51.9318,0.2486
18652,3631.625,2.0824,2865.5504056709315,52.4013,0.2509
18653,3631.75,2.0738,2863.520551960497,53.3262,0.257
18654,3631.875,2.0654,2858.820417680416,54.1323,0.2628
18655,3632.0,2.059,2859.9336247688266,53.0037,0.2658
18656,3632.125,2.0582,2867.4833224046597,53.1031,0.2567
18657,3632.25,2.0593,2869.2891919674967,53.2026,0.2517
18658,3632.375,2.061,2866.8009774211205,52.8922,0.2495
18659,3632.5,2.0617,2861.3995510757004,52.7183,0.2508
18660,3632.625,2.0614,2856.8697031217484,53.1935,0.256
18661,3632.75,2.0638,2865.8845033501134,53.2431,0.2625
18662,3632.875,2.0693,2879.7015994248154,53.2697,0.2653
18663,3633.0,2.0751,2890.932733648162,53.2946,0.2689
18664,3633.125,2.0828,2898.7822831904864,53.8931,0.2694
18665,3633.25,2.0931,2905.7656759289534,53.9693,0.2672
18666,3633.375,2.1041,2877.777842249394,51.0735,0.2678
18667,3633.5,2.1057,2877.529972922756,47.977,0.2637
18668,3633.625,2.0978,2877.641292007665,53.29866333333334,0.2616
18669,3633.75,2.0849,2888.415067519545,53.62169333333333,0.255
18670,3633.875,2.0744,2864.8339749759384,50.2698,0.2503
18671,3634.0,2.0711,2861.235700861938,52.5617,0.2537
18672,3634.125,2.072,2870.364615410694,50.1179,0.2578
18673,3634.25,2.0744,2862.073951934435,49.5687,0.2604
18674,3634.375,2.0768,2861.555360487441,54.80875666666667,0.2622
18675,3634.5,2.0793,2865.2702547721606,50.2427,0.2626
18676,3634.625,2.0808,2868.9110938758913,52.0738,0.2618
18677,3634.75,2.0801,2869.4620700043306,52.0714,0.2601
18678,3634.875,2.0818,2866.4343174632436,52.0701,0.2486
18679,3635.0,2.0806,2865.8198332032684,52.0689,0.2442
18680,3635.125,2.0789,2869.724127996475,52.4124,0.2409
18681,3635.25,2.077,2870.2591990959813,53.1764,0.2418
18682,3635.375,2.075,2865.1867588514815,54.1873,0.2458
18683,3635.5,2.075,2868.7598825389655,54.9624,0.24
18684,3635.625,2.0774,2876.0279110582705,54.3489,0.2448
18685,3635.75,2.0805,2879.464918330137,53.7258,0.2416
18686,3635.875,2.0874,2883.3110400163464,53.4747,0.2448
18687,3636.0,2.0959,2888.9379646067187,53.8441,0.2555
18688,3636.125,2.101,2894.380742112385,54.7848,0.2654
18689,3636.25,2.101,2891.187758361964,55.1652,0.2695
18690,3636.375,2.0937,2878.907375311102,55.5455,0.2671
18691,3636.5,2.0866,2868.81928509174,53.9073,0.2594
18692,3636.625,2.0812,2865.4668934221177,53.3926,0.2514
18693,3636.75,2.078,2871.1433141358593,55.4183,0.2466
18694,3636.875,2.078,2886.1176604266684,57.2998,0.245
18695,3637.0,2.083,2896.4105604953547,59.2261,0.2425
18696,3637.125,2.0931,2908.208246029838,58.9416,0.2465
18697,3637.25,2.1032,2912.9331172207103,58.4379,0.2476
18698,3637.375,2.1093,2910.899542450141,57.6644,0.2469
18699,3637.5,2.1091,2905.749055011893,56.231,0.2497
18700,3637.625,2.1026,2893.770702850193,56.7405,0.2546
18701,3637.75,2.0938,2879.3833131801694,57.25,0.2558
18702,3637.875,2.0859,2904.9313477191727,57.8953,0.2503
18703,3638.0,2.0816,2907.1427997847013,58.5989,0.2456
18704,3638.125,2.0816,2909.495223604426,58.6392,0.2446
